"","Astrocyte","Endothelial","Excitatory","Inhibitory","Microglia","OD"
"-2371.778086_2945.402956",0.2,0.0666666666666667,0.6,0.0666666666666667,0,0.0666666666666667
"-2371.778086_3045.402956",0.0666666666666667,0,0.2,0.6,0.0666666666666667,0.0666666666666667
"-2371.778086_3145.402956",0.0625,0,0.25,0.625,0,0.0625
"-2371.778086_3245.402956",0.19047619047619,0,0.523809523809524,0.285714285714286,0,0
"-2371.778086_3345.402956",0.117647058823529,0.117647058823529,0.588235294117647,0.117647058823529,0,0.0588235294117647
"-2371.778086_3445.402956",0.166666666666667,0,0.25,0.416666666666667,0.0833333333333333,0.0833333333333333
"-2371.778086_3545.402956",0.0666666666666667,0.0666666666666667,0.6,0.266666666666667,0,0
"-2371.778086_3645.402956",0.2,0.0666666666666667,0.133333333333333,0.466666666666667,0,0.133333333333333
"-2371.778086_3745.402956",0.222222222222222,0,0.166666666666667,0.333333333333333,0.0555555555555556,0.222222222222222
"-2371.778086_3845.402956",0.05,0.05,0.1,0.65,0,0.15
"-2371.778086_3945.402956",0.0769230769230769,0.0769230769230769,0.0769230769230769,0.769230769230769,0,0
"-2371.778086_4045.402956",0.142857142857143,0.0714285714285714,0.142857142857143,0.5,0,0.142857142857143
"-2371.778086_4145.402956",0.214285714285714,0.0714285714285714,0.214285714285714,0.214285714285714,0,0.285714285714286
"-2371.778086_4245.402956",0,0.0476190476190476,0.380952380952381,0,0.0952380952380952,0.476190476190476
"-2471.778086_2745.402956",0,0.166666666666667,0,0.5,0,0.333333333333333
"-2471.778086_2845.402956",0.142857142857143,0.142857142857143,0.5,0.142857142857143,0,0.0714285714285714
"-2471.778086_2945.402956",0.12,0,0.44,0.36,0,0.08
"-2471.778086_3045.402956",0.0769230769230769,0.153846153846154,0.269230769230769,0.384615384615385,0,0.115384615384615
"-2471.778086_3145.402956",0.0588235294117647,0,0.411764705882353,0.411764705882353,0.0588235294117647,0.0588235294117647
"-2471.778086_3245.402956",0.115384615384615,0,0.615384615384615,0.230769230769231,0,0.0384615384615385
"-2471.778086_3345.402956",0.125,0,0.4375,0.375,0,0.0625
"-2471.778086_3445.402956",0.0666666666666667,0.2,0.266666666666667,0.466666666666667,0,0
"-2471.778086_3545.402956",0.2,0.05,0.3,0.45,0,0
"-2471.778086_3645.402956",0.227272727272727,0.0909090909090909,0.0454545454545455,0.5,0.0454545454545455,0.0909090909090909
"-2471.778086_3745.402956",0.0625,0,0.25,0.625,0,0.0625
"-2471.778086_3845.402956",0.111111111111111,0.185185185185185,0,0.666666666666667,0,0.037037037037037
"-2471.778086_3945.402956",0.157894736842105,0.0526315789473684,0.0526315789473684,0.578947368421053,0.0526315789473684,0.105263157894737
"-2471.778086_4045.402956",0.214285714285714,0.285714285714286,0.142857142857143,0.214285714285714,0.0714285714285714,0.0714285714285714
"-2471.778086_4145.402956",0.230769230769231,0.307692307692308,0,0.230769230769231,0.0769230769230769,0.153846153846154
"-2471.778086_4245.402956",0.181818181818182,0.0909090909090909,0.0909090909090909,0.0909090909090909,0,0.545454545454545
"-2571.778086_2745.402956",0,0,0,0.833333333333333,0,0.166666666666667
"-2571.778086_2845.402956",0.0909090909090909,0.136363636363636,0.136363636363636,0.409090909090909,0,0.227272727272727
"-2571.778086_2945.402956",0,0.125,0.5,0.375,0,0
"-2571.778086_3045.402956",0.04,0.08,0.56,0.32,0,0
"-2571.778086_3145.402956",0,0.153846153846154,0.5,0.307692307692308,0,0.0384615384615385
"-2571.778086_3245.402956",0.037037037037037,0,0.518518518518518,0.37037037037037,0,0.0740740740740741
"-2571.778086_3345.402956",0.111111111111111,0.111111111111111,0.444444444444444,0.277777777777778,0.0555555555555556,0
"-2571.778086_3445.402956",0.0833333333333333,0.25,0.333333333333333,0.333333333333333,0,0
"-2571.778086_3545.402956",0.125,0.125,0.25,0.5,0,0
"-2571.778086_3645.402956",0.2,0.05,0.15,0.55,0.05,0
"-2571.778086_3745.402956",0.0625,0.0625,0.0625,0.625,0,0.1875
"-2571.778086_3845.402956",0.142857142857143,0,0.0952380952380952,0.666666666666667,0,0.0952380952380952
"-2571.778086_3945.402956",0.2,0.133333333333333,0.133333333333333,0.4,0.0666666666666667,0.0666666666666667
"-2571.778086_4045.402956",0.0833333333333333,0,0,0.0833333333333333,0,0.833333333333333
"-2571.778086_4145.402956",0.1,0.2,0,0.3,0,0.4
"-2571.778086_4245.402956",0,0,0.5,0.166666666666667,0,0.333333333333333
"-2671.778086_2745.402956",0,0.222222222222222,0,0.555555555555556,0.111111111111111,0.111111111111111
"-2671.778086_2845.402956",0.153846153846154,0,0.615384615384615,0.0769230769230769,0,0.153846153846154
"-2671.778086_2945.402956",0,0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667
"-2671.778086_3045.402956",0.230769230769231,0.0769230769230769,0.307692307692308,0.384615384615385,0,0
"-2671.778086_3145.402956",0.444444444444444,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0
"-2671.778086_3245.402956",0.25,0.125,0.25,0.25,0,0.125
"-2671.778086_3345.402956",0,0,0.111111111111111,0.888888888888889,0,0
"-2671.778086_3445.402956",0.0588235294117647,0.0588235294117647,0.235294117647059,0.411764705882353,0,0.235294117647059
"-2671.778086_3545.402956",0.181818181818182,0,0.272727272727273,0.545454545454545,0,0
"-2671.778086_3645.402956",0.181818181818182,0.0909090909090909,0.181818181818182,0.545454545454545,0,0
"-2671.778086_3745.402956",0.111111111111111,0.111111111111111,0.111111111111111,0.666666666666667,0,0
"-2671.778086_3845.402956",0.25,0.0833333333333333,0.416666666666667,0.25,0,0
"-2671.778086_3945.402956",0.4,0.1,0.1,0.1,0.1,0.2
"-2671.778086_4045.402956",0.142857142857143,0,0,0,0.0714285714285714,0.785714285714286
"-2671.778086_4145.402956",0.0769230769230769,0,0,0,0,0.923076923076923
"-2671.778086_4245.402956",0,0,0,0,0,1
"-2771.778086_2745.402956",0.117647058823529,0.176470588235294,0.411764705882353,0.294117647058824,0,0
"-2771.778086_2845.402956",0,0.2,0.6,0.2,0,0
"-2771.778086_2945.402956",0.2,0.4,0.1,0.2,0.1,0
"-2771.778086_3045.402956",0.111111111111111,0.0555555555555556,0.222222222222222,0.611111111111111,0,0
"-2771.778086_3145.402956",0.153846153846154,0.0769230769230769,0.307692307692308,0.384615384615385,0,0.0769230769230769
"-2771.778086_3245.402956",0.0625,0,0.25,0.625,0.0625,0
"-2771.778086_3345.402956",0.176470588235294,0.117647058823529,0.235294117647059,0.470588235294118,0,0
"-2771.778086_3445.402956",0.1875,0.0625,0.1875,0.5625,0,0
"-2771.778086_3545.402956",0.333333333333333,0,0.111111111111111,0.555555555555556,0,0
"-2771.778086_3645.402956",0.1875,0.125,0.0625,0.5,0.125,0
"-2771.778086_3745.402956",0.3,0,0.1,0.5,0,0.1
"-2771.778086_3845.402956",0.0833333333333333,0.25,0.333333333333333,0.333333333333333,0,0
"-2771.778086_3945.402956",0,0.111111111111111,0.222222222222222,0.111111111111111,0,0.555555555555556
"-2771.778086_4045.402956",0.05,0.05,0,0,0,0.9
"-2771.778086_4145.402956",0.0625,0.0625,0,0,0,0.875
"-2771.778086_4245.402956",0,0,0,0,1,0
"-2871.778086_2745.402956",0,0.0555555555555556,0.166666666666667,0.777777777777778,0,0
"-2871.778086_2845.402956",0.0526315789473684,0.0526315789473684,0.210526315789474,0.526315789473684,0,0.157894736842105
"-2871.778086_2945.402956",0.0454545454545455,0.0454545454545455,0.454545454545455,0.409090909090909,0,0.0454545454545455
"-2871.778086_3045.402956",0.0526315789473684,0.105263157894737,0.473684210526316,0.315789473684211,0,0.0526315789473684
"-2871.778086_3145.402956",0,0,0.72,0.24,0.04,0
"-2871.778086_3245.402956",0.0555555555555556,0.0555555555555556,0.333333333333333,0.5,0.0555555555555556,0
"-2871.778086_3345.402956",0.0476190476190476,0,0.333333333333333,0.571428571428571,0,0.0476190476190476
"-2871.778086_3445.402956",0.0714285714285714,0,0.0714285714285714,0.785714285714286,0,0.0714285714285714
"-2871.778086_3545.402956",0.222222222222222,0,0.111111111111111,0.5,0.0555555555555556,0.111111111111111
"-2871.778086_3645.402956",0.166666666666667,0.0833333333333333,0.25,0.333333333333333,0,0.166666666666667
"-2871.778086_3745.402956",0.217391304347826,0.0434782608695652,0.130434782608696,0.608695652173913,0,0
"-2871.778086_3845.402956",0.333333333333333,0.166666666666667,0.0555555555555556,0.444444444444444,0,0
"-2871.778086_3945.402956",0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0,0.444444444444444
"-2871.778086_4045.402956",0.0769230769230769,0,0,0,0.0769230769230769,0.846153846153846
"-2871.778086_4145.402956",0,0,0,0,0.181818181818182,0.818181818181818
"-2871.778086_4245.402956",0.181818181818182,0.727272727272727,0,0,0.0909090909090909,0
"-2971.778086_2745.402956",0.0588235294117647,0.0588235294117647,0.235294117647059,0.588235294117647,0,0.0588235294117647
"-2971.778086_2845.402956",0.1,0.1,0.2,0.5,0,0.1
"-2971.778086_2945.402956",0.142857142857143,0.0476190476190476,0.238095238095238,0.523809523809524,0,0.0476190476190476
"-2971.778086_3045.402956",0.230769230769231,0.115384615384615,0.269230769230769,0.307692307692308,0,0.0769230769230769
"-2971.778086_3145.402956",0,0.133333333333333,0.466666666666667,0.4,0,0
"-2971.778086_3245.402956",0.0625,0.0625,0.4375,0.4375,0,0
"-2971.778086_3345.402956",0.210526315789474,0.0526315789473684,0.157894736842105,0.368421052631579,0.0526315789473684,0.157894736842105
"-2971.778086_3445.402956",0.0476190476190476,0.0952380952380952,0.428571428571429,0.333333333333333,0.0476190476190476,0.0476190476190476
"-2971.778086_3545.402956",0.0714285714285714,0.0714285714285714,0.142857142857143,0.642857142857143,0,0.0714285714285714
"-2971.778086_3645.402956",0.0714285714285714,0.0714285714285714,0.0714285714285714,0.785714285714286,0,0
"-2971.778086_3745.402956",0.125,0.125,0.0416666666666667,0.666666666666667,0,0.0416666666666667
"-2971.778086_3845.402956",0.16,0.08,0.04,0.68,0,0.04
"-2971.778086_3945.402956",0.2,0,0.15,0.55,0,0.1
"-2971.778086_4045.402956",0.272727272727273,0.181818181818182,0.181818181818182,0.181818181818182,0,0.181818181818182
"-2971.778086_4145.402956",0.294117647058824,0.0588235294117647,0,0.294117647058824,0,0.352941176470588
"-2971.778086_4245.402956",0.5,0,0,0.25,0,0.25
"-3071.778086_2745.402956",0.105263157894737,0.0526315789473684,0.526315789473684,0.210526315789474,0,0.105263157894737
"-3071.778086_2845.402956",0.0666666666666667,0.133333333333333,0.6,0.133333333333333,0,0.0666666666666667
"-3071.778086_2945.402956",0.153846153846154,0.230769230769231,0.0769230769230769,0.461538461538462,0,0.0769230769230769
"-3071.778086_3045.402956",0.166666666666667,0.111111111111111,0.166666666666667,0.388888888888889,0,0.166666666666667
"-3071.778086_3145.402956",0.157894736842105,0.157894736842105,0.157894736842105,0.473684210526316,0,0.0526315789473684
"-3071.778086_3245.402956",0.222222222222222,0.0555555555555556,0.444444444444444,0.222222222222222,0,0.0555555555555556
"-3071.778086_3345.402956",0.1875,0.0625,0.25,0.375,0,0.125
"-3071.778086_3445.402956",0,0,0.181818181818182,0.636363636363636,0,0.181818181818182
"-3071.778086_3545.402956",0.210526315789474,0.157894736842105,0.105263157894737,0.421052631578947,0.0526315789473684,0.0526315789473684
"-3071.778086_3645.402956",0.272727272727273,0.0909090909090909,0.0909090909090909,0.545454545454545,0,0
"-3071.778086_3745.402956",0.153846153846154,0,0.153846153846154,0.615384615384615,0,0.0769230769230769
"-3071.778086_3845.402956",0.111111111111111,0,0.111111111111111,0.777777777777778,0,0
"-3071.778086_3945.402956",0.384615384615385,0,0,0.461538461538462,0,0.153846153846154
"-3071.778086_4045.402956",0.294117647058824,0.117647058823529,0.176470588235294,0.294117647058824,0,0.117647058823529
"-3071.778086_4145.402956",0.157894736842105,0.263157894736842,0.105263157894737,0.105263157894737,0.0526315789473684,0.315789473684211
"-3071.778086_4245.402956",0.0833333333333333,0.0833333333333333,0,0,0,0.833333333333333
"-3171.778086_2745.402956",0.166666666666667,0.0555555555555556,0.388888888888889,0.277777777777778,0,0.111111111111111
"-3171.778086_2845.402956",0.0625,0.0625,0.375,0.3125,0,0.1875
"-3171.778086_2945.402956",0.25,0.0625,0.0625,0.375,0,0.25
"-3171.778086_3045.402956",0.0714285714285714,0.142857142857143,0.214285714285714,0.428571428571429,0,0.142857142857143
"-3171.778086_3145.402956",0,0.0909090909090909,0.0909090909090909,0.545454545454545,0,0.272727272727273
"-3171.778086_3245.402956",0.0909090909090909,0.0909090909090909,0,0.454545454545455,0.0909090909090909,0.272727272727273
"-3171.778086_3345.402956",0.125,0.0625,0.3125,0.4375,0,0.0625
"-3171.778086_3445.402956",0.235294117647059,0.176470588235294,0.0588235294117647,0.352941176470588,0.117647058823529,0.0588235294117647
"-3171.778086_3545.402956",0.117647058823529,0.176470588235294,0.117647058823529,0.470588235294118,0.0588235294117647,0.0588235294117647
"-3171.778086_3645.402956",0.2,0,0.2,0.466666666666667,0,0.133333333333333
"-3171.778086_3745.402956",0.1,0.05,0.35,0.45,0,0.05
"-3171.778086_3845.402956",0.0769230769230769,0.153846153846154,0.153846153846154,0.615384615384615,0,0
"-3171.778086_3945.402956",0.05,0.05,0.25,0.6,0,0.05
"-3171.778086_4045.402956",0.1875,0.125,0.1875,0.375,0,0.125
"-3171.778086_4145.402956",0.166666666666667,0.166666666666667,0.5,0,0,0.166666666666667
"-3171.778086_4245.402956",0,0.153846153846154,0.384615384615385,0.0769230769230769,0.0769230769230769,0.307692307692308
"-3271.778086_2745.402956",0.2,0.1,0.2,0.4,0,0.1
"-3271.778086_2845.402956",0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0,0
"-3271.778086_2945.402956",0.142857142857143,0.0714285714285714,0.142857142857143,0.642857142857143,0,0
"-3271.778086_3045.402956",0.0769230769230769,0.0769230769230769,0.0769230769230769,0.384615384615385,0.0769230769230769,0.307692307692308
"-3271.778086_3145.402956",0.222222222222222,0,0.111111111111111,0.555555555555556,0,0.111111111111111
"-3271.778086_3245.402956",0.2,0.2,0.1,0.4,0,0.1
"-3271.778086_3345.402956",0.166666666666667,0.0833333333333333,0.333333333333333,0.25,0,0.166666666666667
"-3271.778086_3445.402956",0.222222222222222,0.111111111111111,0.111111111111111,0.444444444444444,0,0.111111111111111
"-3271.778086_3545.402956",0,0.1,0.3,0.5,0,0.1
"-3271.778086_3645.402956",0.0526315789473684,0,0.157894736842105,0.631578947368421,0.105263157894737,0.0526315789473684
"-3271.778086_3745.402956",0.117647058823529,0.0588235294117647,0.117647058823529,0.588235294117647,0,0.117647058823529
"-3271.778086_3845.402956",0,0.0714285714285714,0.285714285714286,0.5,0.0714285714285714,0.0714285714285714
"-3271.778086_3945.402956",0.2,0,0.2,0.5,0,0.1
"-3271.778086_4045.402956",0.2,0.0666666666666667,0.466666666666667,0.2,0.0666666666666667,0
"-3271.778086_4145.402956",0.136363636363636,0,0.363636363636364,0.318181818181818,0,0.181818181818182
"-3271.778086_4245.402956",0.2,0.1,0.4,0.1,0,0.2
"-3371.778086_2745.402956",0.222222222222222,0.111111111111111,0.277777777777778,0.166666666666667,0,0.222222222222222
"-3371.778086_2845.402956",0.222222222222222,0.166666666666667,0.166666666666667,0.333333333333333,0,0.111111111111111
"-3371.778086_2945.402956",0.0833333333333333,0.0833333333333333,0,0.5,0,0.333333333333333
"-3371.778086_3045.402956",0.111111111111111,0.111111111111111,0.0555555555555556,0.611111111111111,0.0555555555555556,0.0555555555555556
"-3371.778086_3145.402956",0.153846153846154,0.153846153846154,0,0.384615384615385,0,0.307692307692308
"-3371.778086_3245.402956",0.166666666666667,0.0833333333333333,0,0.666666666666667,0.0833333333333333,0
"-3371.778086_3345.402956",0,0.0909090909090909,0.181818181818182,0.545454545454545,0.0909090909090909,0.0909090909090909
"-3371.778086_3445.402956",0.25,0,0,0.583333333333333,0.0833333333333333,0.0833333333333333
"-3371.778086_3545.402956",0.2,0,0.2,0.3,0.2,0.1
"-3371.778086_3645.402956",0.142857142857143,0.0714285714285714,0.285714285714286,0.285714285714286,0,0.214285714285714
"-3371.778086_3745.402956",0.176470588235294,0,0.235294117647059,0.529411764705882,0,0.0588235294117647
"-3371.778086_3845.402956",0.117647058823529,0,0.411764705882353,0.352941176470588,0.0588235294117647,0.0588235294117647
"-3371.778086_3945.402956",0.272727272727273,0.181818181818182,0.0909090909090909,0.363636363636364,0,0.0909090909090909
"-3371.778086_4045.402956",0.181818181818182,0.272727272727273,0.181818181818182,0.181818181818182,0.0909090909090909,0.0909090909090909
"-3371.778086_4145.402956",0,0,0.230769230769231,0.692307692307692,0,0.0769230769230769
"-3371.778086_4245.402956",0.454545454545455,0,0.0909090909090909,0.272727272727273,0,0.181818181818182
"-3471.778086_2745.402956",0.111111111111111,0.222222222222222,0.111111111111111,0.5,0,0.0555555555555556
"-3471.778086_2845.402956",0.2,0.2,0,0.2,0,0.4
"-3471.778086_2945.402956",0.0588235294117647,0.235294117647059,0.0588235294117647,0.235294117647059,0.117647058823529,0.294117647058824
"-3471.778086_3045.402956",0.166666666666667,0.0555555555555556,0,0.611111111111111,0.0555555555555556,0.111111111111111
"-3471.778086_3145.402956",0.25,0,0.25,0.416666666666667,0,0.0833333333333333
"-3471.778086_3245.402956",0.454545454545455,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0.181818181818182
"-3471.778086_3345.402956",0.0769230769230769,0.0769230769230769,0,0.461538461538462,0,0.384615384615385
"-3471.778086_3445.402956",0.176470588235294,0.176470588235294,0.0588235294117647,0.352941176470588,0,0.235294117647059
"-3471.778086_3545.402956",0,0.142857142857143,0,0.714285714285714,0,0.142857142857143
"-3471.778086_3645.402956",0.166666666666667,0,0.166666666666667,0.5,0,0.166666666666667
"-3471.778086_3745.402956",0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0,0
"-3471.778086_3845.402956",0.117647058823529,0,0.176470588235294,0.470588235294118,0,0.235294117647059
"-3471.778086_3945.402956",0.2,0.2,0.2,0.4,0,0
"-3471.778086_4045.402956",0.166666666666667,0.25,0,0.5,0,0.0833333333333333
"-3471.778086_4145.402956",0.222222222222222,0,0.111111111111111,0.444444444444444,0,0.222222222222222
"-3471.778086_4245.402956",0,0,0,0.916666666666667,0.0833333333333333,0
"1179.730793_2730.950073",0.214285714285714,0.214285714285714,0.0714285714285714,0.428571428571429,0,0.0714285714285714
"1179.730793_2830.950073",0.133333333333333,0.0666666666666667,0.2,0.4,0,0.2
"1179.730793_2930.950073",0.2,0.1,0.3,0,0,0.4
"1179.730793_3030.950073",0,0.230769230769231,0.230769230769231,0.384615384615385,0,0.153846153846154
"1179.730793_3130.950073",0.2,0.1,0.2,0.4,0.1,0
"1179.730793_3230.950073",0.3,0,0.1,0.3,0,0.3
"1179.730793_3330.950073",0.2,0.1,0.1,0.4,0,0.2
"1179.730793_3430.950073",0.125,0,0,0.625,0,0.25
"1179.730793_3530.950073",0.1,0,0.1,0.8,0,0
"1179.730793_3630.950073",0,0.0625,0.0625,0.8125,0,0.0625
"1179.730793_3730.950073",0.153846153846154,0.0769230769230769,0.153846153846154,0.615384615384615,0,0
"1179.730793_3830.950073",0.0909090909090909,0,0.181818181818182,0.545454545454545,0,0.181818181818182
"1179.730793_3930.950073",0.0666666666666667,0.133333333333333,0.0666666666666667,0.733333333333333,0,0
"1179.730793_4030.950073",0.0666666666666667,0.0666666666666667,0,0.8,0,0.0666666666666667
"1179.730793_4130.950073",0.05,0,0.15,0.8,0,0
"1179.730793_4230.950073",0.1,0.2,0,0.7,0,0
"1279.730793_2730.950073",0.333333333333333,0.111111111111111,0.111111111111111,0.222222222222222,0,0.222222222222222
"1279.730793_2830.950073",0.157894736842105,0.105263157894737,0.210526315789474,0.315789473684211,0.0526315789473684,0.157894736842105
"1279.730793_2930.950073",0.133333333333333,0.0666666666666667,0.333333333333333,0.133333333333333,0,0.333333333333333
"1279.730793_3030.950073",0.0714285714285714,0.142857142857143,0.285714285714286,0.5,0,0
"1279.730793_3130.950073",0.2,0.133333333333333,0.2,0.2,0.0666666666666667,0.2
"1279.730793_3230.950073",0,0,0.1,0.5,0.1,0.3
"1279.730793_3330.950073",0.181818181818182,0.272727272727273,0,0.363636363636364,0,0.181818181818182
"1279.730793_3430.950073",0,0.1,0.5,0.4,0,0
"1279.730793_3530.950073",0.153846153846154,0.0769230769230769,0.230769230769231,0.461538461538462,0,0.0769230769230769
"1279.730793_3630.950073",0.25,0.166666666666667,0.0833333333333333,0.416666666666667,0.0833333333333333,0
"1279.730793_3730.950073",0.0588235294117647,0,0.176470588235294,0.588235294117647,0.0588235294117647,0.117647058823529
"1279.730793_3830.950073",0,0,0.125,0.75,0.125,0
