"","Inhibitory","Excitatory","OD","Microglia","Endothelial","Astrocyte"
"-2171.778086_3145.402956",0.164543675801971,0.123972846184541,0.0862221615667099,0.236726899613192,0.266885700701189,0.121648716132397
"-2171.778086_3245.402956",0.0854374322657146,0.0683461372803113,0.0446691397761756,0.224929558504865,0.386231563841744,0.190386168331189
"-2171.778086_3345.402956",0.193897122078741,0.056708541825987,0.0430752056869699,0.217497233402337,0.305203965530669,0.183617931475296
"-2171.778086_3445.402956",0.105560340958572,0.218668113688427,0.00898670843093733,0.263646897158644,0.255256554879642,0.147881384883776
"-2171.778086_3545.402956",0.141900892974062,0.134398047849417,0.00993811568315752,0.240135080636791,0.30868634202828,0.164941520828293
"-2171.778086_3645.402956",0.302404698329301,0.0716855305408698,0.0131284294077029,0.315417395037776,0.161916298050528,0.135447648633823
"-2171.778086_3745.402956",0.136983551980261,0.0777858569633889,0.0658152451711742,0.269933897271579,0.260639030012433,0.188842418601164
"-2171.778086_3845.402956",0.132268085317707,0.0891500315756363,0.029004758562531,0.22469713940906,0.3255259380219,0.199354047113166
"-2171.778086_3945.402956",0.169376553131531,0.0540089628281628,0.0729909075432505,0.229563977589565,0.300401040094217,0.173658558813273
"-2171.778086_4045.402956",0.178797569939389,0.0883471517045414,0.115675302909995,0.261668292339315,0.144714928853458,0.210796754253301
"-2171.778086_4145.402956",0.121473118507949,0.0206256373211427,0.0759408004722184,0.183571473398186,0.4863782625897,0.112010707710804
"-2171.778086_4245.402956",0.208543288700068,0.134128550698427,0.161274580461845,0.26711211430306,0.130239625369701,0.0987018404668988
"-2271.778086_2745.402956",0.118465571605744,0.0166323212885745,0.077074581731898,0.273777758291219,0.102072237001218,0.411977530081346
"-2271.778086_2845.402956",0.144385391432628,0.0969529293079124,0.0309680288079641,0.281260093796514,0.280702542568018,0.165731014086963
"-2271.778086_2945.402956",0.0898436504603189,0.0967070494929771,0.0730593288035524,0.211998504123449,0.333626777887234,0.194764689232468
"-2271.778086_3045.402956",0.261317740724456,0.130595689268055,0.0638098775423398,0.306808232488915,0.178873283675622,0.0585951763006122
"-2271.778086_3145.402956",0.155382259995973,0.101931573640342,0.0157262987778862,0.283376437180064,0.26424362453272,0.179339805873015
"-2271.778086_3245.402956",0.135106217105151,0.142942908307184,0.0601508190665053,0.284171705994669,0.242506956296565,0.135121393229926
"-2271.778086_3345.402956",0.194449350348072,0.10603671293967,0.0125338354215542,0.271038106879105,0.336843295482881,0.0790986989287175
"-2271.778086_3445.402956",0.130408931542198,0.105713827070391,0.0998181048397444,0.247985963297555,0.319804103167385,0.0962690700827264
"-2271.778086_3545.402956",0.351523528361286,0.111550029419151,0.0126350866075997,0.287816781807443,0.150043373931153,0.0864311998733675
"-2271.778086_3645.402956",0.0913757820550894,0.0841022670759476,0.117800965820291,0.239885015743597,0.232758279350575,0.2340776899545
"-2271.778086_3745.402956",0.1110140676657,0.0357766235933338,0.0814098342035721,0.20241270163322,0.423330863001443,0.146055909902731
"-2271.778086_3845.402956",0.232793726511416,0.039502661480469,0.036715847852712,0.217952437178269,0.386009432506743,0.0870258944703905
"-2271.778086_3945.402956",0.216635554676506,0.0838532184445481,0.0851164592096777,0.27702617631127,0.161802681410446,0.175565909947552
"-2271.778086_4045.402956",0.169474837911636,0.05717833457958,0.0161755567532385,0.235984360249898,0.325343609022407,0.19584330148324
"-2271.778086_4145.402956",0.0829246771953554,0.156173962536671,0.120525159266678,0.277048899239978,0.163893758731965,0.199433543029353
"-2271.778086_4245.402956",0.101321962861493,0.0335708073401036,0.254932315048058,0.206092313795006,0.298045099871849,0.106037501083491
"-2371.778086_2745.402956",0.271271958495963,0.0247095422582733,0.0139188906636997,0.266115557330614,0.254992786675953,0.168991264575498
"-2371.778086_2845.402956",0.0536177827681971,0.0474369129106131,0.0265603962307642,0.179865821631668,0.572609178172349,0.119909908286408
"-2371.778086_2945.402956",0.100437631028031,0.185872191957002,0.0128895766329813,0.28188426854982,0.213672806754984,0.20524352507718
"-2371.778086_3045.402956",0.238344295115038,0.130980457022183,0.0104060504945141,0.31064148681788,0.189703510687015,0.11992419986337
"-2371.778086_3145.402956",0.229749204590246,0.135291135859519,0.00645563714858081,0.295351547610456,0.154396595881054,0.178755878910144
"-2371.778086_3245.402956",0.115250842265457,0.213274908389685,0.0053771400321581,0.298000037544657,0.189109911620742,0.178987160147301
"-2371.778086_3345.402956",0.0748460960606843,0.139373532908415,0.0241155635998647,0.25118347313712,0.367786110480614,0.142695223813302
"-2371.778086_3445.402956",0.189920538266583,0.101589422065633,0.0414388478253625,0.302389319257762,0.179363790871228,0.185298081713432
"-2371.778086_3545.402956",0.164524526068899,0.135193957521682,0.0126172792369608,0.28178458438999,0.281833744114548,0.124045908667921
"-2371.778086_3645.402956",0.244184857472702,0.0582896708804552,0.0811357324576595,0.243480496970388,0.208392580714264,0.164516661504532
"-2371.778086_3745.402956",0.221494351284357,0.0556225275757502,0.0985743847806465,0.253826608525775,0.155813361090057,0.214668766743414
"-2371.778086_3845.402956",0.205183751198001,0.149042279551011,0.047073354932202,0.271100807031646,0.22537498427325,0.10222482301389
"-2371.778086_3945.402956",0.224598914942279,0.117385146777925,0.0180588114322748,0.258649122002474,0.284409554641943,0.096898450203105
"-2371.778086_4045.402956",0.197400580322609,0.059368357541459,0.0884580845100529,0.248575845162635,0.181089619703808,0.225107512759437
"-2371.778086_4145.402956",0.111562360541714,0.0524299645766021,0.211228306399101,0.203694499695169,0.192454899927025,0.228629968860389
"-2371.778086_4245.402956",0.104476191715447,0.060623655441829,0.348790365936169,0.209067019719251,0.236637736051961,0.0404050311353428
"-2471.778086_2745.402956",0.270848013360598,0.0331291308174457,0.00607240141325808,0.290759987177108,0.293625666082834,0.105564801148756
"-2471.778086_2845.402956",0.092612556952508,0.127870941172818,0.0100185660589286,0.267643442829803,0.386663648463731,0.115190844522212
"-2471.778086_2945.402956",0.210360419349891,0.0997062665534188,0.0387921508967889,0.294883590269508,0.172527803425989,0.183729769504405
"-2471.778086_3045.402956",0.0897590475067233,0.110259137284165,0.0552829951315832,0.233191485629618,0.403292115249706,0.108215219198205
"-2471.778086_3145.402956",0.167212485534988,0.179969151631626,0.0100519839279118,0.310716218193851,0.179207028103805,0.152843132607819
"-2471.778086_3245.402956",0.112068691475041,0.184758979684603,0.012313207489983,0.294166669013916,0.167229247301587,0.229463205034871
"-2471.778086_3345.402956",0.223340777059239,0.127457987775839,0.00900079132111705,0.281482929030446,0.152111027617962,0.206606487195396
"-2471.778086_3445.402956",0.188830166472464,0.083650952870647,0.0148845101384363,0.217644363993897,0.383273335924356,0.1117166706002
"-2471.778086_3545.402956",0.189013281387349,0.130148365097045,0.00839965812518329,0.245047894984351,0.276582300716318,0.150808499689754
"-2471.778086_3645.402956",0.210913633254932,0.0794327601979493,0.0280348003961089,0.225036032893354,0.263757605948412,0.192825167309245
"-2471.778086_3745.402956",0.265516003200421,0.142644628220738,0.014543037416305,0.279461660217814,0.152576671742991,0.145257999201731
"-2471.778086_3845.402956",0.216440230341184,0.0570367423269735,0.0115022324150581,0.235413478723328,0.342869078548259,0.136738237645198
"-2471.778086_3945.402956",0.183983900682428,0.0498916534041079,0.0390442343232286,0.246025589769376,0.274634760568104,0.206419861252756
"-2471.778086_4045.402956",0.103667461872249,0.0177845376332408,0.0239309149655678,0.191742217004056,0.422577302995124,0.240297565529762
"-2471.778086_4145.402956",0.027433267480717,0.0282103286629799,0.070155255816217,0.171271277942665,0.501023351686173,0.201906518411248
"-2471.778086_4245.402956",0.035596805578227,0.0403163262884427,0.272638204280361,0.18583617870668,0.294223489577688,0.1713889955686
"-2571.778086_2745.402956",0.367484926480849,0.0446561158235859,0.0432341011738083,0.321883789046917,0.17302121429309,0.0497198531817499
"-2571.778086_2845.402956",0.175689322290666,0.0643916773922176,0.046833805799993,0.259263626036858,0.301072949476715,0.15274861900355
"-2571.778086_2945.402956",0.122710415170105,0.105853938227637,0.0251673259716541,0.252206533216084,0.420340238920211,0.0737215484943086
"-2571.778086_3045.402956",0.119927131833852,0.175402019069591,0.00932783001968281,0.293605430292215,0.269606288889276,0.132131299895383
"-2571.778086_3145.402956",0.121916655287628,0.11016660386519,0.0241834797383266,0.257153446597878,0.421446374026727,0.0651334404842492
"-2571.778086_3245.402956",0.197491361892119,0.168834773926475,0.0121820535710618,0.326459227397172,0.18361942412689,0.111413159086282
"-2571.778086_3345.402956",0.10582778129044,0.137625471136707,0.00961612360086722,0.253471367386964,0.397967882445505,0.0954913741395166
"-2571.778086_3445.402956",0.162931988431889,0.0837230258055017,0.0359053746471013,0.251256594978825,0.338403034544417,0.127779981592266
"-2571.778086_3545.402956",0.150345176548716,0.122178517232116,0.0203786104540683,0.252289143991482,0.328973306155492,0.125835245618126
"-2571.778086_3645.402956",0.267786339745625,0.0774442693584057,0.0101331280330121,0.254061986061065,0.237860655167609,0.152713621634284
"-2571.778086_3745.402956",0.246538520442564,0.0760165434149712,0.0210443909444105,0.269825186291565,0.26140897195502,0.12516638695147
"-2571.778086_3845.402956",0.272745174113127,0.0859859208534886,0.010895444789726,0.281592545040102,0.190950175565525,0.157830739638031
"-2571.778086_3945.402956",0.204484932406737,0.0588685138809553,0.0117820670075435,0.251449613079553,0.348544328670773,0.124870544954438
"-2571.778086_4045.402956",0.0314968240775272,0.0216867022499313,0.460583675196593,0.195446937873693,0.164003656758206,0.12678220384405
"-2571.778086_4145.402956",0.130470953720271,0.00543313982374264,0.198316394420338,0.181877495867348,0.330359927867945,0.153542088300356
"-2571.778086_4245.402956",0.105164044411826,0.190115039122662,0.25787861819053,0.236853209426176,0.15800453495296,0.0519845538958463
"-2671.778086_2745.402956",0.110472160106781,0.0720286059348905,0.0338383048456035,0.332162715609878,0.17879987698721,0.272698336515638
"-2671.778086_2845.402956",0.0600747959339557,0.155527970773532,0.0791608986835197,0.278796652504417,0.168389575910867,0.258050106193709
"-2671.778086_2945.402956",0.0268009473101525,0.0650553715018841,0.133254128550512,0.215140691411588,0.45552244631496,0.104226414910903
"-2671.778086_3045.402956",0.0840917994744737,0.0899184502852067,0.0108475015094582,0.229656047349134,0.366879620536364,0.218606580845363
"-2671.778086_3145.402956",0.075489967152498,0.035732038230447,0.023934852002829,0.256476912865709,0.257990181010606,0.350376048737911
"-2671.778086_3245.402956",0.132645209453117,0.075066301336096,0.0100028558204371,0.245627974309455,0.137152108507884,0.399505550573011
"-2671.778086_3345.402956",0.197080650813536,0.161720635983712,0.0103908967244738,0.313937302931176,0.173405665734407,0.143464847812695
"-2671.778086_3445.402956",0.146509088516176,0.0998048606935542,0.0633672657833957,0.266062758856401,0.29789008640047,0.126365939750003
"-2671.778086_3545.402956",0.163077399372125,0.118604882752931,0.00965742624478329,0.266856276032304,0.152204515649352,0.289599499948505
"-2671.778086_3645.402956",0.149092781107447,0.0396071836618865,0.0129190319294474,0.214040077414522,0.303745531748111,0.280595394138586
"-2671.778086_3745.402956",0.266372039149842,0.0323193140424061,0.0219213133823176,0.270110617614003,0.262063982397315,0.147212733414115
"-2671.778086_3845.402956",0.121471236256505,0.0549389601874054,0.0110242310035373,0.238355404164964,0.34216005769332,0.232050110694268
"-2671.778086_3945.402956",0.0611040078648854,0.0288545845429014,0.0825995834374211,0.186608073033378,0.219030992305141,0.421802758816273
"-2671.778086_4045.402956",0.00187346976750958,0.0191620776733753,0.391894277522148,0.163192103797169,0.149763802585414,0.274114268654384
"-2671.778086_4145.402956",0.000837133847383482,0.0233840008628882,0.499370611656327,0.178002004006862,0.191646904113151,0.106759345513387
"-2671.778086_4245.402956",0.0377511334567592,0.0995362164574025,0.0916515857099469,0.213138498109581,0.0904629565313839,0.467459609734927
"-2771.778086_2745.402956",0.0881862393772193,0.124691847696706,0.0174915748393243,0.305299031300324,0.187870146813798,0.276461159972627
"-2771.778086_2845.402956",0.081206470247501,0.178291784757296,0.0275276677017954,0.33800870425205,0.273505516869488,0.10145985617187
"-2771.778086_2945.402956",0.0331752193441646,0.0703431646177881,0.0245657234843677,0.244478809366541,0.369915546966299,0.25752153622084
"-2771.778086_3045.402956",0.0722442169276423,0.0939693415473816,0.00801047590188946,0.244136205120744,0.273331081105308,0.308308679397035
"-2771.778086_3145.402956",0.0880274616488432,0.135336742668344,0.0109100611773298,0.278423603192866,0.284186248056938,0.20311588325568
"-2771.778086_3245.402956",0.18039951109018,0.131007573594551,0.0112325275792293,0.361095935297673,0.199871411907724,0.116393040530644
"-2771.778086_3345.402956",0.174491576786197,0.054690766911109,0.00964388236375068,0.263455053819135,0.263883722779672,0.233834997340137
"-2771.778086_3445.402956",0.169647044567978,0.10280110318352,0.00647533088413621,0.279123641049591,0.189446056764808,0.252506823549967
"-2771.778086_3545.402956",0.176714271005686,0.115434649066668,0.0166693026054519,0.28129198753781,0.153725944760957,0.256163845023427
"-2771.778086_3645.402956",0.145501209037025,0.0728857048053671,0.0165426227566337,0.264775014433827,0.286752186537482,0.213543262429665
"-2771.778086_3745.402956",0.26490120881042,0.03087844576919,0.0106877738270798,0.258701637275048,0.127976001606719,0.306854932711543
"-2771.778086_3845.402956",0.04605572653985,0.0463230786461318,0.0173144565956688,0.177792795310735,0.582026005136313,0.130487937771302
"-2771.778086_3945.402956",0.0947998929219987,0.0185409368270325,0.332445039213044,0.217410006367503,0.243559571190768,0.093244553479654
"-2771.778086_4045.402956",0.000304596411981307,0.0195732944551624,0.430404981898357,0.162687118550398,0.235021085531519,0.152008923152583
"-2771.778086_4145.402956",0.000260939498160165,0.0167516902368258,0.451901635398529,0.162868917874911,0.261290810829647,0.106926006161927
"-2771.778086_4245.402956",0.00342802151767297,0.0836872103143156,0.0786145920618819,0.593745787864616,0.078443693783475,0.162080694458038
"-2871.778086_2745.402956",0.332854819872393,0.0338221538767512,0.0183898270371542,0.271147674597578,0.268821266915863,0.0749642577002613
"-2871.778086_2845.402956",0.199360343526664,0.112598103006275,0.0528291383168964,0.315126539036831,0.231492468265613,0.0885934078477199
"-2871.778086_2945.402956",0.181678944423586,0.125669383814553,0.0161928981874775,0.30995924384723,0.260795289975077,0.105704239752076
"-2871.778086_3045.402956",0.0930381434255332,0.17227734502034,0.0167118905147824,0.287787810829057,0.32863526081434,0.101549549395948
"-2871.778086_3145.402956",0.0872599897811455,0.283536424239544,0.00802261649484824,0.337320082299622,0.172060153436198,0.111800733748642
"-2871.778086_3245.402956",0.122641946014503,0.199087657628223,0.00691248874367147,0.290562102871185,0.279965538966383,0.100830265776035
"-2871.778086_3345.402956",0.185871770871128,0.219045336191691,0.0125951420319409,0.297241887806771,0.162269752455128,0.122976110643342
"-2871.778086_3445.402956",0.273655786130677,0.114003403884894,0.0594573740626557,0.280765265019906,0.155266686215263,0.116851484686604
"-2871.778086_3545.402956",0.192916241077318,0.103594810413682,0.0611988330611388,0.291247107745148,0.154300587194152,0.196742420508561
"-2871.778086_3645.402956",0.182344844438496,0.0813125730403246,0.0794404475304873,0.267739058894047,0.236943418787764,0.152219657308882
"-2871.778086_3745.402956",0.230045037284124,0.0750051706367953,0.00339865433454338,0.259557309639087,0.183275061632578,0.248718766472873
"-2871.778086_3845.402956",0.140627709779357,0.0397724077692896,0.0112208879435949,0.22055706164633,0.290452755304174,0.297369177557254
"-2871.778086_3945.402956",0.166077383224625,0.0368582775779581,0.120079871575936,0.246132977583046,0.283656266039523,0.147195223998911
"-2871.778086_4045.402956",0.00300591796141685,0.0234907696115874,0.477065097647573,0.206255745303652,0.191449538032186,0.0987329314435843
"-2871.778086_4145.402956",0.000397674426969432,0.0235083239314215,0.539325203576553,0.20539334881741,0.190548938340054,0.0408265109075924
"-2871.778086_4245.402956",0.000780556601714588,0.0050646595190905,0.0157366330628245,0.10570131284497,0.713054801825505,0.159662036145896
"-2971.778086_2745.402956",0.270331923571498,0.0732804789887214,0.0134396110647033,0.299269197067778,0.215221937458546,0.128456851848752
"-2971.778086_2845.402956",0.185366983835856,0.0869204594809032,0.0120246300773973,0.24316580695023,0.31058695735131,0.161935162304304
"-2971.778086_2945.402956",0.150165830923758,0.121363026973021,0.0192600783302626,0.267511215231426,0.282637370019365,0.159062478522167
"-2971.778086_3045.402956",0.117766413261229,0.108335593287642,0.00967305159895057,0.243208756702585,0.322162000805614,0.198854184343979
"-2971.778086_3145.402956",0.155112012716206,0.132946141083991,0.00906114568555179,0.276544342218906,0.331920854707759,0.0944155035875854
"-2971.778086_3245.402956",0.137863984241988,0.146439995819292,0.00835330065240945,0.250859656662221,0.321000431618788,0.135482631005301
"-2971.778086_3345.402956",0.110883708906029,0.0946204069033159,0.0483137455794854,0.233207461072441,0.292045020219548,0.22092965731918
"-2971.778086_3445.402956",0.202903230620562,0.137702456684351,0.0126153182583545,0.281112597589492,0.265620450424249,0.100045946422992
"-2971.778086_3545.402956",0.312888861428814,0.102544346723691,0.0088024914730926,0.248066606553893,0.247692669755481,0.0800050240650282
"-2971.778086_3645.402956",0.297909048787513,0.0692598200957017,0.0105027251771856,0.263397430353849,0.248533028256626,0.110397947329125
"-2971.778086_3745.402956",0.168853016019395,0.0926792857086824,0.0294330047198809,0.218127034489738,0.34001154324123,0.150896115821074
"-2971.778086_3845.402956",0.214864414383268,0.089952715649591,0.012508749898056,0.260324606438788,0.22272963854242,0.199619875087877
"-2971.778086_3945.402956",0.225198644063058,0.0955178361135866,0.050592697825103,0.266500906404521,0.139884200817341,0.22230571477639
"-2971.778086_4045.402956",0.081049891583838,0.0769007846462414,0.0722181897417394,0.207817145045614,0.382641828917696,0.179372160064871
"-2971.778086_4145.402956",0.1601800784758,0.0208004808928222,0.114670213824494,0.200368900437469,0.262831574243684,0.241148752125731
"-2971.778086_4245.402956",0.108613956850948,0.049507755476117,0.12988917008347,0.234003690855093,0.113224847456813,0.36476057927756
"-3071.778086_2745.402956",0.155227261481343,0.104407298536382,0.024674618613554,0.256310766892231,0.246172453121454,0.213207601355036
"-3071.778086_2845.402956",0.107897905125603,0.147717698619056,0.01136193245587,0.255450140709265,0.35566804845397,0.121904274636236
"-3071.778086_2945.402956",0.109233439426136,0.0688448693460866,0.0294440839312211,0.185591307774624,0.482149062422431,0.124737237099502
"-3071.778086_3045.402956",0.139318494058208,0.118688261884486,0.0647117855935372,0.219237299193024,0.330472314438682,0.127571844832063
"-3071.778086_3145.402956",0.0992865191814429,0.0745542679874067,0.0274547271984504,0.206695129444843,0.449062573309033,0.142946782878824
"-3071.778086_3245.402956",0.142840870995872,0.164078256543288,0.0103070893244632,0.243625560339484,0.255061225808327,0.184086996988566
"-3071.778086_3345.402956",0.107951468193904,0.132612769942419,0.0358153725676961,0.275652230300659,0.257560200250788,0.190407958744534
"-3071.778086_3445.402956",0.316617759181154,0.112642554391141,0.0173951075386687,0.325916636601106,0.150530169106524,0.0768977731814057
"-3071.778086_3545.402956",0.143646386734909,0.0809976749152478,0.031974698934932,0.206576779646084,0.385090490553617,0.15171396921521
"-3071.778086_3645.402956",0.16315526636203,0.0447986207578857,0.00678543518757724,0.232657626499388,0.346976605694526,0.205626445498593
"-3071.778086_3745.402956",0.231253817549808,0.0883521955255423,0.0398064381138953,0.289154684661011,0.150189309245386,0.201243554904357
"-3071.778086_3845.402956",0.326877898496177,0.101290472524026,0.00485648104759571,0.303078355198477,0.127316184731611,0.136580608002113
"-3071.778086_3945.402956",0.11869010991315,0.0784089690728586,0.00305661679149884,0.214685729632444,0.108731435619938,0.47642713897011
"-3071.778086_4045.402956",0.132066423529525,0.0794448801286686,0.0444692313749791,0.212184989877255,0.317261342887667,0.214573132201906
"-3071.778086_4145.402956",0.0297252720769991,0.0182098994483381,0.162867399728125,0.154055693331248,0.500188581191406,0.134953154223883
"-3071.778086_4245.402956",0.00736171637614422,0.0143909973885429,0.359052792696661,0.147711359250058,0.367427755182979,0.104055379105616
"-3171.778086_2745.402956",0.0942603978489817,0.130390765350913,0.0622797160948106,0.252688341180313,0.283347152478069,0.177033627046912
"-3171.778086_2845.402956",0.0801987388679385,0.147669452482636,0.0752391893664468,0.253600775131375,0.301675014602284,0.141616829549319
"-3171.778086_2945.402956",0.103052064875085,0.0603175176055971,0.111265984896999,0.212567641903871,0.317950992786453,0.194845797931995
"-3171.778086_3045.402956",0.163939936660287,0.0972501612628175,0.0707371788890878,0.201052565419183,0.372085840599922,0.0949343171687026
"-3171.778086_3145.402956",0.181715085281885,0.0941518828485231,0.0328677913062931,0.244548467822088,0.362573050328055,0.0841437224131558
"-3171.778086_3245.402956",0.138154292572316,0.0353746891661852,0.0742799595205253,0.220844887089526,0.447786142524251,0.0835600291271962
"-3171.778086_3345.402956",0.139324533914013,0.164146485785888,0.0129292218315007,0.264464923996815,0.258927764017918,0.160207070453866
"-3171.778086_3445.402956",0.0821946818729373,0.0473616492984008,0.00954694888245421,0.211954714535768,0.404604277010255,0.244337728400184
"-3171.778086_3545.402956",0.142650022056264,0.0896979738769394,0.00963004493036874,0.227627497979759,0.427614651735712,0.102779809420957
"-3171.778086_3645.402956",0.223084352524164,0.111160237215362,0.0119106634534444,0.281371487568878,0.138160707115409,0.234312552122743
"-3171.778086_3745.402956",0.230436521709838,0.140701738092516,0.00564021102113655,0.276301395695991,0.198003842236491,0.148916291244028
"-3171.778086_3845.402956",0.221603043813662,0.140514828183723,0.00803020119781036,0.264284485453563,0.264741336832151,0.100826104519091
"-3171.778086_3945.402956",0.289050765242497,0.102756058989298,0.00706212340450535,0.283819216722359,0.212353235122254,0.104958600519087
"-3171.778086_4045.402956",0.169154090441979,0.059932601673629,0.0239713695909138,0.227024057880759,0.364683021076601,0.155234859336118
"-3171.778086_4145.402956",0.0696141492530722,0.0573241887294833,0.0886017566078644,0.189923555582648,0.442614614760017,0.151921735066915
"-3171.778086_4245.402956",0.14815990895006,0.0392422651940552,0.173669783449914,0.212030856991494,0.316637350073378,0.110259835341098
"-3271.778086_2745.402956",0.17276317740477,0.0858625051448186,0.0361868660740528,0.241111878582778,0.297322899776852,0.166752673016729
"-3271.778086_2845.402956",0.116742437714759,0.0935644359066425,0.00610612160240782,0.208462983617925,0.433787411557094,0.141336609601172
"-3271.778086_2945.402956",0.243452045269284,0.104359789839268,0.00453460458429642,0.235938598993597,0.263818021114218,0.147896940199337
"-3271.778086_3045.402956",0.194443276303031,0.117831348018368,0.133873118157041,0.209050922651551,0.254351820502592,0.090449514367418
"-3271.778086_3145.402956",0.333300814062732,0.115741821216721,0.0601379161716651,0.221921679472966,0.101981873264212,0.166915895811704
"-3271.778086_3245.402956",0.162686968104556,0.0448200429471026,0.0767651291764143,0.218827104590821,0.366034990727191,0.130865764453915
"-3271.778086_3345.402956",0.137266709892124,0.0877165237174961,0.0985531050945441,0.227411289567491,0.347256687646012,0.101795684082333
"-3271.778086_3445.402956",0.137315016045099,0.0726692797803707,0.0756696462253454,0.232969285630737,0.321197467887253,0.160179304431195
"-3271.778086_3545.402956",0.200040471823456,0.184707647096473,0.0108869888598103,0.277261765123476,0.278394365624908,0.0487087614718776
"-3271.778086_3645.402956",0.269866917141718,0.11036045455422,0.010195742792154,0.315209273296439,0.193700162968242,0.100667449247227
"-3271.778086_3745.402956",0.26107157621292,0.0858348535877519,0.021266222806918,0.317755672079431,0.154047141093956,0.160024534219023
