"","Inhibitory","Excitatory","OD","Microglia","Endothelial","Astrocyte"
"-2071.778086_4045.402956",0.112592049458063,0.472564709752457,0.143245991453552,0.161158585956354,0,0.110438663379573
"-2071.778086_4145.402956",0.167605215042944,0.373932495917076,0.354173201630822,0.104289087409158,0,0
"-2071.778086_4245.402956",0.168052715611597,0.578892741053757,0.0832829707627994,0.0737651470379613,0,0.0960064255338852
"-2171.778086_2745.402956",0.0483571572640766,0.302227226997605,0.302423524437645,0.0573676742301735,0,0.2896244170705
"-2171.778086_2845.402956",0.0259345904417376,0.718584508605607,0.162220025512973,0.0125859420684724,0.056561262564199,0.0241136708070112
"-2171.778086_2945.402956",0.0540567597633053,0.581161515065728,0.184731568699753,0.0617152108297849,0,0.118334945641429
"-2171.778086_3045.402956",0.0820364656969537,0.515009413343406,0.159878786610443,0.165006363595539,0.00348363051258586,0.0745853402410731
"-2171.778086_3145.402956",0.0420437455641968,0.465759773732865,0.271347869904303,0.023961001780768,0.0103002734502039,0.186587335567663
"-2171.778086_3245.402956",0.068704870462851,0.427383724217409,0.0757375247361345,0.185298985960913,0.0160314171591086,0.226843477463583
"-2171.778086_3345.402956",0.162331887095623,0.491208790801796,0.165427237460021,0.00524695922860926,0.0393606415799295,0.136424483834022
"-2171.778086_3445.402956",0.0810408424259908,0.6472134597218,0.147357293177991,0.0185405957262494,0,0.105847808947969
"-2171.778086_3545.402956",0.123291834957753,0.454407091534836,0.23020438333458,0.0116273642400168,0,0.180469325932814
"-2171.778086_3645.402956",0.0976346725293071,0.592741694898753,0.131128007041806,0.02013901004779,0.024931147246867,0.133425468235477
"-2171.778086_3745.402956",0.0832138920415302,0.549449509411404,0.135296845322263,0.00455491911820827,0,0.227484834106594
"-2171.778086_3845.402956",0.0543396462724133,0.573468806491708,0.0883168252384571,0.00734684628089092,0.021825048167002,0.254702827549529
"-2171.778086_3945.402956",0.0782130322047982,0.515558653791947,0.0860432535236976,0.00719016151455717,0.0288090698943536,0.284185829070647
"-2171.778086_4045.402956",0.0438651353683585,0.506712905442759,0.155609083511911,0.0309739533851654,0,0.262838922291806
"-2171.778086_4145.402956",0.09353683360986,0.395098606413171,0.164330180502365,0.0195522726803997,0.0644351301835724,0.263046976610632
"-2171.778086_4245.402956",0.0367069147484087,0.614887784548397,0.326845363849447,0,0.0177174693418212,0.00384246751192652
"-2271.778086_2745.402956",0.0497028509992307,0.573794142928173,0.0578091435502212,0.0186652792456627,0.000628200461695247,0.299400382815017
"-2271.778086_2845.402956",0.0552389643516406,0.541643684465095,0.205309629156819,0.0774190329951328,0,0.120388689031313
"-2271.778086_2945.402956",0.0334701421208078,0.608048959744641,0.204490949357488,0.00205801856105783,0.0134145640212114,0.138517366194795
"-2271.778086_3045.402956",0.0730757092047084,0.721772254655239,0.0971347535958425,0.0730554208912971,0.00976754571420407,0.0251943159387087
"-2271.778086_3145.402956",0.0539348895440939,0.705931000643104,0.0707289447962466,0.0894604655814519,0,0.0799446994351036
"-2271.778086_3245.402956",0.168464719163862,0.576226291976067,0.101762169420523,0.0623042050873859,0,0.091242614352162
"-2271.778086_3345.402956",0.0718861822105411,0.682826970618962,0.0998394312220937,0.0119703689496374,0.00712037872906658,0.126356668269699
"-2271.778086_3445.402956",0.045572001219902,0.632032617379453,0.155373684829173,0.0095146565992548,0.00890917587817584,0.148597864094041
"-2271.778086_3545.402956",0.359019701396428,0.527565938677754,0.0369360955003904,0.0146665017453437,0.00371914865454309,0.0580926140255412
"-2271.778086_3645.402956",0.0857198058877176,0.558371334651301,0.201229660108751,0.0768294211640708,0,0.0778497781881602
"-2271.778086_3745.402956",0.0664933892049762,0.647507719476099,0.0174693388362344,0.00982318594570402,0.0434907835194066,0.215215583017579
"-2271.778086_3845.402956",0.0719298638832873,0.57792441555879,0.17041288174202,0.0135400197360127,0.0723754254812351,0.0938173935986554
"-2271.778086_3945.402956",0.0621872098242608,0.602488850189076,0.130644642866021,0.109917130434789,0,0.094762166685853
"-2271.778086_4045.402956",0.0924420064961598,0.668113815290769,0.118223167953286,0.0154410465889261,0.0133711662039133,0.0924087974669459
"-2271.778086_4145.402956",0.0300247082858029,0.38421552096256,0.376196816713252,0.118164419939242,0,0.0913985340991433
"-2271.778086_4245.402956",0.0387901996980433,0.287008694510508,0.465905921717132,0.0974738487202754,0.013646578284335,0.0971747570697064
"-2371.778086_2745.402956",0.0518799355375794,0.531531414736642,0.193335910403948,0.0251630325020039,0,0.198089706819827
"-2371.778086_2845.402956",0.0271649252797705,0.692092365186508,0.087396518113746,0.0250106710330199,0.0741948676360634,0.0941406527508926
"-2371.778086_2945.402956",0.0094284764239949,0.762559746362208,0.112271685541199,0.0122040156199473,0.0168341675195116,0.0867019085331395
"-2371.778086_3045.402956",0.346204018988198,0.444665803479119,0.109002509027418,0.0405447816773555,0,0.0595828868279097
"-2371.778086_3145.402956",0.0606288997837577,0.740432811761952,0,0.0324003728876252,0.0229607822179585,0.143577133348707
"-2371.778086_3245.402956",0.0278589441875726,0.791687404538209,0.0680217608450254,0.0177776981112532,0.000185911351147199,0.0944682809667926
"-2371.778086_3345.402956",0.0353266359412117,0.647529781623581,0.0813851458706126,0.0154035329526281,0.0118762165719612,0.208478687040006
"-2371.778086_3445.402956",0.0917854680763563,0.537391379844538,0.111545435117036,0.101496530416855,0,0.157781186545215
"-2371.778086_3545.402956",0.107672216569247,0.7155742724758,0.0646486729851732,0.0120208820412143,0,0.100083955928566
"-2371.778086_3645.402956",0.0800831103332105,0.615729262532373,0.0717050521672427,0.00879754625566036,0,0.223685028711513
"-2371.778086_3745.402956",0.120614187784264,0.536003499857648,0.157375799010557,0.0398088240143742,0,0.146197689333157
"-2371.778086_3845.402956",0.133932280278155,0.558974341025659,0.16622165007371,0.027056721970938,0,0.113815006651537
"-2371.778086_3945.402956",0.0337344863703555,0.775062157600531,0.140768410314266,0.00284378207859383,0,0.0475911636362534
"-2371.778086_4045.402956",0.0931236731695933,0.579264573932606,0.155638246420067,0.0259863026370179,0,0.145987203840715
"-2371.778086_4145.402956",0.0361978563021587,0.3124397951234,0.479133587798397,0,0.0798196252137683,0.0924091355622761
"-2371.778086_4245.402956",0.0159319117870542,0.455251144519473,0.430455902655419,0.0903756327056464,0.00798540833240766,0
"-2471.778086_2745.402956",0.0259425073541147,0.544866867747363,0.188188669518133,0.0831794943815122,0,0.157822460998877
"-2471.778086_2845.402956",0.0173504001804611,0.684470734784587,0.174689461171765,0.0382917969169092,0.0144375186561977,0.0707600882900798
"-2471.778086_2945.402956",0.152371703957759,0.686454253709582,0.0708683651319996,0.0144074343280733,0.0120331602896433,0.0638650825829421
"-2471.778086_3045.402956",0.057279007208152,0.606689517814276,0.110317192914373,0.0203446714726302,0.0774514472339317,0.127918163356637
"-2471.778086_3145.402956",0.0705710302426559,0.69886991999447,0.010211972625984,0.0818847600978006,0,0.138462317039089
"-2471.778086_3245.402956",0.04265310221973,0.786873232662519,0.0139755321796055,0.0250309075972376,0.0544321634792943,0.0770350618616141
"-2471.778086_3345.402956",0.0401079166016413,0.567591902460866,0.235399241186026,0.00854655884055124,0.0256423452667418,0.122712035644174
"-2471.778086_3445.402956",0.0552266105668659,0.70920564214583,0.143619253293739,0.00308883227029064,0.0220126938713363,0.0668469678519382
"-2471.778086_3545.402956",0.0506692433111561,0.72829495087763,0.160009346505241,0.00624360847716651,0.0137414829375922,0.0410413678912136
"-2471.778086_3645.402956",0.0648492223671605,0.665399293886066,0.0911317280690604,0.0948579753279911,0,0.0837617803497219
"-2471.778086_3745.402956",0.0709703983428308,0.706880521966733,0.174944215881748,0.00358786539519446,0.0134737235159762,0.0301432748975177
"-2471.778086_3845.402956",0.0498260425852424,0.658808163184034,0.0987481909536686,0.00887154432776267,0.0326879027488381,0.151058156200454
"-2471.778086_3945.402956",0.0465302299323953,0.552595474680013,0.134759074612424,0.0661381429406418,0,0.199977077834526
"-2471.778086_4045.402956",0.176370325061349,0.358532358820621,0.16701157666244,0.038673968025904,0.0956082203991383,0.163803551030548
"-2471.778086_4145.402956",0.0214371911403475,0.386713550112868,0.290110512497192,0.00207391934305277,0.142855764530036,0.156809062376504
"-2471.778086_4245.402956",0.0288357185179839,0.206580047577498,0.637343204707221,0.00234757186970339,0.0175366634897793,0.107356793837814
"-2571.778086_2745.402956",0.189870766375394,0.352433961880825,0.0949934982368255,0.025873362417404,0,0.336828411089552
"-2571.778086_2845.402956",0.258311210047661,0.491450817493977,0.152159824359921,0.0209625860584919,0,0.0771155620399492
"-2571.778086_2945.402956",0.122585394078008,0.634245667707472,0.142696301816879,0.0108929799141902,0.0364327669296042,0.053146889553847
"-2571.778086_3045.402956",0.0279312338325533,0.833621070464081,0.102888250682217,0.0228653475477847,0,0.0126940974733637
"-2571.778086_3145.402956",0.0345593648128114,0.817370463740198,0.115973797138782,0.00455491885860111,0.0199024555188967,0.00763899993071086
"-2571.778086_3245.402956",0.08262225594512,0.58771979373252,0.191963692149755,0.0118652718807278,0.0708331417353537,0.0549958445565233
"-2571.778086_3345.402956",0.0502138424895983,0.723246504938001,0.0613579537419673,0.0748992854627697,0.00595724363670439,0.0843251697309588
"-2571.778086_3445.402956",0.0747800432027344,0.741016022134086,0.0705597816314729,0.0152151284049381,0.0459695398632094,0.0524594847635593
"-2571.778086_3545.402956",0.0753484964989827,0.720357351889243,0.103487519045338,0.0493870036893473,0,0.0514196288770886
"-2571.778086_3645.402956",0.0551357913459303,0.640827655945049,0.154883768924997,0.0434320769445154,0,0.105720706839509
"-2571.778086_3745.402956",0.0503073619821469,0.710810749509061,0.105444866306309,0.0202965761121645,0,0.113140446090319
"-2571.778086_3845.402956",0.097276991336322,0.511330856125908,0.16830925205517,0.0862696451640414,0,0.136813255318559
"-2571.778086_3945.402956",0.0484342456494285,0.532422645590164,0.176017541793637,0.120896269864647,0.00557458419021277,0.116654712911911
"-2571.778086_4045.402956",0.0126854025226577,0.14377084613929,0.701890526132828,0,0.0922531157164771,0.0494001094887478
"-2571.778086_4145.402956",0.0528857350062231,0.282050395454736,0.428906471800131,0.0612469675273114,0.00255358407980007,0.172356846131798
"-2571.778086_4245.402956",0.112040156191259,0.397016927273752,0.355745397083482,0.0449840495081107,0,0.0902134699433963
"-2671.778086_2745.402956",0.130722669556568,0.585447324108174,0.0867395850321388,0.161202408388865,0.00330610066800229,0.0325819122462518
"-2671.778086_2845.402956",0.0852010415464129,0.741915526630827,0.104078589650922,0.0269190676082278,0,0.04188577456361
"-2671.778086_2945.402956",0.0106018821229799,0.6477424243627,0.179165618522461,0,0.00967453333393989,0.15281554165792
"-2671.778086_3045.402956",0.0267347690423774,0.650172455524901,0.172629223246973,0.0203074696963,0.0169252964838994,0.113230786005549
"-2671.778086_3145.402956",0.0148600686902475,0.472032706027336,0.229200038812005,0.144183535679364,0,0.139723650791047
"-2671.778086_3245.402956",0.0771576907577917,0.501031763772839,0.093646957944815,0.0427982064774563,0.0262507046894336,0.259114676357664
"-2671.778086_3345.402956",0.0441304443801895,0.858809124401483,0.0341162792085586,0.0255277524909017,0,0.0374163995188675
"-2671.778086_3445.402956",0.0212934682742391,0.751848484162078,0.14327115122825,0.0227560978774491,0.000505686843800149,0.0603251116141836
"-2671.778086_3545.402956",0.141118449710411,0.64871540054413,0.133449929358192,0.00404514649681997,0.0299314801855083,0.0427395937049391
"-2671.778086_3645.402956",0.0248797522163396,0.625230912402212,0.140528645365153,0.00483263131878483,0.0033947879945511,0.20113327070296
"-2671.778086_3745.402956",0.0533543093527009,0.718748192357651,0.128760891387747,0.00639097818231531,0,0.0927456287195858
"-2671.778086_3845.402956",0.064069457851829,0.672550743315414,0.191023584326321,0.00353127858124814,0.0111234798761116,0.0577014560490757
"-2671.778086_3945.402956",0.0964860544265127,0.237528742949289,0.420669231661998,0.0686059254148091,0,0.176710045547391
"-2671.778086_4045.402956",0.0238019360152226,0.135522077738349,0.62215501883794,0.0547310373130634,0,0.163789930095425
"-2671.778086_4145.402956",0.00144307275632364,0.170092313774075,0.782657910296805,0.0123760533823325,0,0.0334306497904646
"-2671.778086_4245.402956",0.000165032523516808,0.416741512550529,0.238898246901297,0,0,0.344195208024658
"-2771.778086_2745.402956",0.0221669618538825,0.570159367872731,0.305828753714616,0.00399030622852304,0.0617354497925263,0.0361191605377214
"-2771.778086_2845.402956",0.190218172833194,0.667836584530642,0.035156524810431,0.0410409226291953,0.00879716030119193,0.0569506348953465
"-2771.778086_2945.402956",0.00797932574161059,0.500080692508369,0.160137275611222,0.142769682666051,0.0433879916235504,0.145645031849197
"-2771.778086_3045.402956",0.0303869040852425,0.776513548525271,0.0674475871219704,0.0269983418452945,0,0.0986536184222216
"-2771.778086_3145.402956",0.0192329354738952,0.769623992529593,0.096198895274901,0.0204759654927483,0,0.0944682112288621
"-2771.778086_3245.402956",0.0517407142536475,0.73702423139719,0.081642468155448,0.0922121516722162,0,0.0373804345214987
"-2771.778086_3345.402956",0.0415277082437618,0.7290747860036,0.108546291997841,0.00958427951884544,0,0.111266934235952
"-2771.778086_3445.402956",0.015870216612622,0.675847942939083,0.175640320954833,0.0182377828062453,0.0137383813104762,0.100665355376741
"-2771.778086_3545.402956",0.104437106696681,0.634588649576615,0.105386158426479,0.00638367534888937,0.00720985318374464,0.141994556767591
"-2771.778086_3645.402956",0.029728844407253,0.583848473607894,0.157245306326711,0.0880564879330388,0,0.141120887725104
"-2771.778086_3745.402956",0.276091948995067,0.288607418285725,0.12633686230216,0.00737265082006217,0,0.301591119596986
"-2771.778086_3845.402956",0.0364010622565359,0.785253919029959,0.0606105754203668,0.0158047873335822,0.0589760639875906,0.0429535919719656
"-2771.778086_3945.402956",0.0936155972734113,0.321734526488793,0.444359279653473,0.0118532321262153,0.124853665238216,0.00358369921989092
"-2771.778086_4045.402956",0.0100402328152616,0.152452973091991,0.732465867492132,0.0186275687249681,0.0360380733944691,0.0503752844811787
"-2771.778086_4145.402956",0.0386068315586561,0.0256743429437077,0.850210958105223,0.0102036105180564,0.0495064018438171,0.0257978550305396
"-2771.778086_4245.402956",0.0824448958028303,0.102817945201924,0.645147165391203,0.00811559651585941,0.0165358439725936,0.14493855311559
"-2871.778086_2745.402956",0.0362075402737966,0.563664195765706,0.359239448055499,0.00349169147522447,0.0373971244297737,0
"-2871.778086_2845.402956",0.194719448729081,0.588443704705552,0.139986303741745,0.0350152726110538,0,0.0418352702125689
"-2871.778086_2945.402956",0.103107639363158,0.703118522399815,0.0787790560847981,0.0496732424180065,0,0.0653215397342232
"-2871.778086_3045.402956",0.0185694328052908,0.675149165112216,0.221534725514019,0.00916863188177395,0.0172939292463667,0.0582841154403333
"-2871.778086_3145.402956",0.0181304477042522,0.852503953126603,0.04298132187151,0.0308064133028483,0,0.0555778639947867
"-2871.778086_3245.402956",0.0570281021577837,0.712398061370199,0.107795612556976,0.0578680325065062,0,0.0649101914085359
"-2871.778086_3345.402956",0.0687539963964274,0.749371053430743,0.128822764499896,0.0160614594501109,0,0.0369907262228221
"-2871.778086_3445.402956",0.257466584276606,0.566876630346825,0.124568643931008,0.0186186445375995,0,0.0324694969079622
"-2871.778086_3545.402956",0.064898485853043,0.642568342751556,0.0430945495893891,0.0751336738337041,0,0.174304947972307
"-2871.778086_3645.402956",0.0617585587610503,0.580643609833057,0.131797433014766,0.025024555433356,0,0.20077584295777
"-2871.778086_3745.402956",0.0339749164985,0.61106467381643,0.242844715207174,0.0164007491097841,0.0087710414696951,0.0869439038984159
"-2871.778086_3845.402956",0.0371829269652607,0.500343678386679,0.249060622165081,0.0115287045795772,0.0180929461832329,0.183791121720169
"-2871.778086_3945.402956",0.0511421298122312,0.525175919260787,0.200031721508845,0.00418622964138285,0.00232375990777315,0.217140239868981
"-2871.778086_4045.402956",0.00816359442311521,0.0513685513106317,0.688628322454611,0.169896643157793,0.0327070690191847,0.0492358196346636
"-2871.778086_4145.402956",0.0103145446673038,0.0844525138003747,0.850974054205066,0.0103470695784543,0.0439118177488012,0
"-2871.778086_4245.402956",0.0165453810814591,0.0539689787577492,0.247948252712718,0.086420898737036,0.382166788870575,0.212949699840463
"-2971.778086_2745.402956",0.148108935154209,0.552279359661467,0.0988842998369938,0.0102105436111272,0.129857792974284,0.0606590687619189
"-2971.778086_2845.402956",0.0701690170081954,0.560192878079723,0.0916827003628487,0.12737969140148,0,0.150575713147753
"-2971.778086_2945.402956",0.0595506536269199,0.693756051473863,0.100021603516241,0.0333490758637775,0,0.113322615519198
"-2971.778086_3045.402956",0.0300474159323195,0.605284390934883,0.173391567696225,0.0242063245519949,0.0114390407501739,0.155631260134404
"-2971.778086_3145.402956",0.0318965444212741,0.73796366545004,0.146101068504156,0.00821058092995709,0,0.0758281406945732
"-2971.778086_3245.402956",0.0240277204046387,0.79194953442434,0.0756529360073961,0.0199796549807153,0.00115480079956319,0.0872353533833465
"-2971.778086_3345.402956",0.0287405948177882,0.671120900332543,0.170598291084814,0.0458516324237807,0,0.0836885813410739
"-2971.778086_3445.402956",0.0214132837875749,0.741395493105055,0.157596599746887,0.044923988169728,0,0.0346706351907553
"-2971.778086_3545.402956",0.169178720788505,0.644747980170286,0.0849457081418469,0.0718538537740148,0.000482858906047288,0.0287908782192992
"-2971.778086_3645.402956",0.247115170364888,0.515425072203439,0.12450004213997,0.0286445983298792,0.00560801281701602,0.0787071041448076
"-2971.778086_3745.402956",0.0551442623519704,0.754191098202635,0.103982624534022,0.0167646170078578,0.00904105328446158,0.0608763446190536
"-2971.778086_3845.402956",0.0673578126090925,0.618400916435908,0.142892684485422,0.0325781234697197,0,0.138770462999858
"-2971.778086_3945.402956",0.0710477395862166,0.621900568265909,0.153051385155229,0.0202555007222183,0,0.133744806270427
"-2971.778086_4045.402956",0.0289798630186977,0.527833873462817,0.173748326134112,0.0186305695207244,0.0785412639245124,0.172266103939136
"-2971.778086_4145.402956",0.0975389776896166,0.252883639885843,0.41712102179603,0.0256017337646987,0.0160616425913378,0.190792984272474
"-2971.778086_4245.402956",0.0452867122746516,0.453947056766945,0.329074339539208,0.0365466046021969,0,0.135145286816998
"-3071.778086_2745.402956",0.0368563674388985,0.777985578391889,0.116528011906676,0.0104726336680293,0.00547565220384816,0.0526817563906591
"-3071.778086_2845.402956",0.0495803517920593,0.675293853765154,0.0834198958771623,0.0258958885410916,0.0120585326606066,0.153751477363926
"-3071.778086_2945.402956",0.0310599706916788,0.723644523127323,0.120883352714149,0.0075501687089148,0.0709444647478163,0.0459175200101181
"-3071.778086_3045.402956",0.0421200577149174,0.707926282138737,0.135060243008887,0.0102003503796099,0.0162561590690801,0.0884369076887685
"-3071.778086_3145.402956",0.0280313510470676,0.621333314969624,0.106800177740735,0.0151206408216283,0.0657779060577366,0.162936609363208
"-3071.778086_3245.402956",0.0457679576673156,0.609556338037305,0.127754808614454,0.0152710699958723,0,0.201649825685053
"-3071.778086_3345.402956",0.0353989602959033,0.677580574367293,0.0917412097546533,0.0610594291653345,0,0.134219826416816
"-3071.778086_3445.402956",0.0994838630833292,0.565000289527345,0.194764619996404,0.0143436073440829,0.0187619773909334,0.107645642657905
"-3071.778086_3545.402956",0.0313236947224659,0.703236376134231,0.111189668862135,0.0333526672278909,0.0105282275415019,0.110369365511775
"-3071.778086_3645.402956",0.058815748520012,0.622564700844837,0.161182545818099,0.0225615945711141,0.0216550714238203,0.113220338822118
"-3071.778086_3745.402956",0.0559468693020522,0.695653288796281,0.115094345304824,0.000779447379651667,0.0147799309267548,0.117746118290435
"-3071.778086_3845.402956",0.145435080156323,0.364347281079709,0.308428180555277,0,0.166176750332003,0.0156127078766872
"-3071.778086_3945.402956",0.0520599653231002,0.243716295605428,0.451051810464128,0.0327339463839374,0,0.220437982223407
"-3071.778086_4045.402956",0.0493228866239984,0.479613327003485,0.196742001177753,0.00633595926656744,0.0258911568571131,0.242094669071083
"-3071.778086_4145.402956",0.00494360391066485,0.246773472208884,0.271739467661892,0.101312389059725,0.217570984998267,0.157660082160567
"-3071.778086_4245.402956",0.0105555544922202,0.0537140399769414,0.826910515375382,0,0.0456374780910684,0.0631824120643881
"-3171.778086_2745.402956",0.0144190027111245,0.713484317203837,0.216198734092349,0.0186371426392825,0,0.0372608033534069
"-3171.778086_2845.402956",0.0195168063365228,0.772987050717497,0.123213924339072,0.0158727016563223,0,0.0684095169505849
"-3171.778086_2945.402956",0.0612896610137239,0.4417238971531,0.256083782469636,0.00428090152791486,0.00267162390620951,0.233950133929416
"-3171.778086_3045.402956",0.0363534587565822,0.731658196936206,0.152980981087482,0.0178712422273283,0.0457479659321358,0.0153881550602659
"-3171.778086_3145.402956",0.143257334002608,0.505612203906242,0.108336376859929,0.020223544351439,0.0183798886315456,0.204190652248236
"-3171.778086_3245.402956",0.119588311772465,0.372328304077351,0.250058004959679,0.0612389490865365,0.0245288676243186,0.172257562479651
"-3171.778086_3345.402956",0.0286920297356815,0.827857688315007,0.0317536287774809,0.0141503422302347,0,0.0975463109415954
"-3171.778086_3445.402956",0.0285733939868876,0.546675527304749,0.0717797076470584,0.0969318567908464,0.0131646511152713,0.242874863155188
"-3171.778086_3545.402956",0.123670952446812,0.488934092746244,0.119283288921842,0.074996395173767,0.0487783268149333,0.144336943896402
"-3171.778086_3645.402956",0.064478541928791,0.601336027471579,0.112778597464977,0.0109818490940475,0,0.210424984040606
"-3171.778086_3745.402956",0.279444538679104,0.503838179468796,0.0795999621035537,0.0269882221050418,0,0.110129097643504
"-3171.778086_3845.402956",0.0770002123939023,0.602898045506746,0.226581345017,0.0197051610027984,0,0.073815236079553
"-3171.778086_3945.402956",0.107000002983754,0.683881011585768,0.109393994235445,0.0249688053215195,0,0.0747561858735136
"-3171.778086_4045.402956",0.0900900368617549,0.68800645408524,0.0680425963468005,0.0107024084461776,0.0114606159636231,0.131697888296404
"-3171.778086_4145.402956",0.0264271631757492,0.259949359764827,0.302760095899853,0.0885784566887908,0.0444065178897065,0.277878406581074
"-3171.778086_4245.402956",0.0427665293729176,0.459255579959132,0.246757383999169,0.184773874306465,0.0251924717809379,0.0412541605813784
"-3271.778086_2745.402956",0.192277217491658,0.38801743072635,0.189098185113856,0.0254464571198454,0.135110184118191,0.0700505254300991
"-3271.778086_2845.402956",0.0538473111779755,0.771449979587125,0.0824587318588771,0.00412969135191072,0.0178137687230003,0.0703005173011118
"-3271.778086_2945.402956",0.0625943868306246,0.538579377408542,0.316340459787282,0.00364654566172778,0.00417273785185454,0.0746664924599693
"-3271.778086_3045.402956",0.0790356696682259,0.462237447889172,0.20117789189541,0.089333463521089,0.000788884125816034,0.167426642900287
"-3271.778086_3145.402956",0.157594589332505,0.645723056768471,0.0557493845067137,0.0108931409842506,0.0227414134165426,0.107298414991518
"-3271.778086_3245.402956",0.0517961784031207,0.44999176658426,0.156443321898966,0.0518735167970733,0.0190207067728919,0.270874509543689
"-3271.778086_3345.402956",0.0877221042051305,0.592059448158787,0.203997893681033,0,0.032050460006584,0.0841700939484656
"-3271.778086_3445.402956",0.0604339326695411,0.452439793661138,0.235725690980495,0.0176475320797758,0.00974159003095127,0.224011460578099
"-3271.778086_3545.402956",0.0962927926996289,0.627254239401627,0.213611116582377,0.0259769520179913,0.0162303535881245,0.0206345457102509
"-3271.778086_3645.402956",0.0958927613900133,0.613564447232265,0.130946757413788,0.0752040218664141,0,0.0843920120975195
"-3271.778086_3745.402956",0.0606126319995615,0.675436598181341,0.0941262905202698,0.0475701722028519,0.0128518262760218,0.109402480819954
"-3271.778086_3845.402956",0.135062903468838,0.637217452604921,0.112599326085075,0.0911299234311282,0,0.0239903944100374
"-3271.778086_3945.402956",0.167019894182319,0.579131284955181,0.0641800043052363,0.0184375080812734,0.0103905447257772,0.160840763750213
"-3271.778086_4045.402956",0.156227502895335,0.539349351590272,0.0865548543859763,0.0906670238804005,0.00883123580255487,0.118370031445462
"-3271.778086_4145.402956",0.0721313476425142,0.603695903789903,0.180916964526069,0.0369922451026188,0.0148508040310222,0.0914127349078733
"-3271.778086_4245.402956",0.0299189760376515,0.793895420158578,0.050480707924882,0.0500065668525817,0,0.0756983290263066
